,frequency_mhz
67550,135.25
67551,125.7
67551,124.8
67552,119.5
67552,112.2
67552,122.3
67552,133.05
67553,122.6
67553,119.5
67554,124.1
67554,124.8
67555,122.6
67555,121.2
67556,125.8
67556,113.2
67556,122.4
67557,126.7
67557,118.8
67557,122.4
67559,122.6
67559,124.8
67560,121.2
67560,124.8
67563,120.7
67563,118.4
67563,119.6
67564,119.5
67564,132.9
67565,125.4
67565,120.15
67565,120.6
67566,126.55
67566,124.6
67567,134.4
67567,118.4
67567,119.6
67568,122.6
67568,121.2
67569,118.4
67569,120.0
67570,126.7
67570,119.5
67571,122.6
67571,121.2
67572,122.1
67572,124.3
67573,118.2
67573,114.2
67573,122.3
67573,125.0
67574,118.4
67574,112.9
67574,122.6
67575,124.1
67575,120.0
67576,121.2
67576,112.2
67576,122.3
67576,133.05
67577,121.2
67577,112.2
67577,122.3
67577,133.05
67581,118.8
67581,116.5
67581,119.6
67581,125.8
67582,119.8
67582,119.6
67582,125.4
67583,125.4
67584,122.2
67584,119.6
67584,128.1
67585,128.55
67585,122.4
67585,123.9
67586,126.7
67586,119.6
67586,125.4
67588,122.4
67588,112.2
67588,122.3
67588,133.05
67591,126.7
67591,125.8
67592,124.2
67592,119.6
67592,128.1
67593,122.6
67593,112.2
67593,122.3
67593,133.05
67594,119.8
67594,119.6
67594,125.4
67595,126.7
67595,122.6
67596,126.7
67596,122.6
67597,126.7
67598,119.8
67598,122.6
67599,119.4
67599,122.4
67599,123.9
67600,125.9
67600,120.0
67601,118.8
67601,116.5
67601,119.6
67601,125.8
67602,122.4
67602,124.6
67603,119.8
67603,122.6
67604,118.8
67604,124.6
67607,126.7
67607,122.6
67608,119.8
67608,120.0
67609,122.1
67609,120.0
67610,126.5
67610,120.3
67611,121.2
67611,119.6
67611,125.4
67612,125.1
67612,121.8
67612,124.1
67612,125.4
67613,126.7
67613,125.8
67614,134.0
67614,119.6
67614,125.4
67616,126.7
67616,122.4
67616,123.9
67619,121.85
67619,119.6
67619,128.1
67620,126.7
67620,133.2
67621,127.1
67621,124.6
67622,119.823
67622,122.6
67624,128.1
67626,122.1
67626,119.6
67626,128.1
67627,124.1
67627,120.0
67628,122.2
67628,119.6
67628,128.1
67629,124.2
67629,119.6
67629,128.1
67630,126.7
67630,123.4
67631,126.7
67631,122.2
67632,122.2
67632,119.6
67632,128.1
67633,125.8
67633,122.4
67633,123.9
67634,126.7
67634,118.6
67634,121.3
67635,122.1
67635,122.4
67635,123.9
67636,119.8
67636,122.6
67638,126.7
67638,119.6
67638,125.4
67639,122.2
67639,119.6
67639,128.1
67640,124.9
67640,121.2
67640,122.2
67641,126.7
67641,120.0
67642,121.85
67642,119.6
67642,128.1
67643,119.8
67643,124.1
67644,122.1
67644,119.6
67644,122.0
67645,124.55
67645,118.8
67645,125.3
67649,122.1
67649,120.6
67649,120.7
67650,118.8
67650,121.3
67650,124.0
67651,126.7
67651,124.1
67652,128.9
67653,122.1
67653,121.3
67653,124.0
67654,122.3
67654,112.9
67654,121.2
67654,121.3
67655,122.1
67655,119.6
67655,128.1
67656,126.7
67656,123.0
67656,125.8
67657,126.7
67657,122.0
67658,120.1
67658,122.4
67660,126.5
67660,112.9
67660,121.2
67660,121.3
67661,125.2
67661,112.9
67661,121.2
67661,121.3
67663,126.7
67663,120.6
67663,120.7
67664,126.7
67664,124.1
67665,126.7
67665,119.5
67666,122.6
67666,132.9
67667,126.7
67667,119.5
67668,126.7
67668,121.3
67668,124.0
67671,120.3
67671,120.6
67671,120.7
67671,123.9
67672,122.1
67672,120.6
67672,120.7
67673,122.1
67673,120.6
67673,120.7
67674,122.1
67674,120.6
67674,120.7
67676,120.15
67676,112.9
67676,121.2
67676,121.3
67677,120.7
67677,119.6
67677,122.4
67678,118.8
67678,121.3
67678,124.0
67679,124.1
67679,121.3
67679,124.0
67683,126.8
67683,126.7
67683,120.55
67684,125.4
67684,120.6
67684,120.7
67685,126.824
67685,113.4
67685,119.6
67688,120.6
67688,120.2
67688,122.1
67688,124.95
67689,126.7
67689,113.4
67689,119.6
67693,125.4
67693,120.6
67693,120.7
67695,122.0
67695,130.449
67696,121.8
67696,120.6
67696,120.7
67699,121.6
67699,135.7
67700,118.1
67700,118.8
67701,134.2
67701,123.05
67704,118.2
67704,120.5
67704,125.9
67706,123.9
67706,123.05
67708,124.8
67708,123.05
67711,122.6
67711,130.449
67713,113.4
67713,119.6
67714,122.0
67714,130.449
67715,122.424
67715,113.7
67715,120.6
67715,135.5
67721,119.1
67721,120.5
67721,125.9
67722,120.3
67722,121.3
67722,124.0
67723,122.6
67723,130.449
67725,124.3
67725,123.05
67726,124.3
67726,123.05
67727,118.15
67727,120.6
67727,120.7
67729,126.7
67729,118.2
67731,122.6
67731,123.05
67732,122.1
67732,123.05
67733,130.9
67733,119.6
67733,123.9
67734,124.3
67734,123.05
67735,125.4
67735,120.6
67735,120.7
67737,126.0
67737,125.2
67740,120.9
67740,118.7
67740,119.9
67740,118.7
67740,124.6
67742,125.8
67742,124.1
67742,125.8
67744,127.1
67744,124.1
67744,125.8
67746,126.0
67746,123.05
67748,123.9
67748,123.05
67749,130.9
67749,130.449
67751,118.15
67751,120.6
67751,120.7
67752,130.9
67752,119.6
67752,123.9
67753,118.8
67753,120.5
67753,125.9
67754,118.2
67754,120.5
67754,125.9
67755,118.3
67755,122.0
67755,25.93
67755,25.78
67757,126.7
67758,125.8
67758,113.7
67758,120.6
67758,135.5
67759,124.8
67759,130.449
67760,120.0
67760,113.7
67760,120.6
67760,135.5
67761,125.8
67761,113.7
67761,120.6
67761,135.5
67762,123.4
67762,119.6
67762,123.9
67763,127.8
67763,127.1
67766,124.2
67766,123.95
67767,123.4
67767,119.6
67767,123.9
67768,123.9
67768,119.6
67768,123.9
67770,124.9
67770,124.1
67771,125.8
67771,125.3
67771,127.1
67772,118.8
67772,125.3
67772,127.1
67773,127.1
67775,134.2
67775,119.6
67775,123.9
67776,124.6
67776,125.3
67776,127.1
67777,126.7
67777,122.3
67777,124.3
67780,123.4
67780,119.6
67780,123.9
67781,127.3
67782,121.8
67782,122.3
67782,124.3
67783,132.1
67783,119.6
67783,123.9
67787,123.9
67787,119.6
67787,122.4
67788,123.4
67788,119.6
67788,123.9
67789,123.4
67789,119.6
67789,123.9
67790,127.15
67790,122.8
67790,125.7
67792,123.4
67792,119.6
67792,123.9
67794,126.7
67794,135.7
67795,122.4
67795,116.9
67795,119.6
67795,120.7
67796,122.4
67796,116.9
67796,119.6
67796,120.7
67797,125.7
67797,122.3
67797,124.3
67798,122.3
67798,116.9
67798,119.6
67798,120.7
67800,126.7
67800,123.95
67802,126.7
67802,123.4
67803,119.8
67803,122.3
67803,124.3
67804,119.8
67805,122.4
67805,122.3
67805,124.3
67806,122.3
67806,119.8
67806,122.1
67807,125.7
67807,122.3
67807,124.3
67809,119.8
67809,122.3
67809,124.3
67810,119.8
67810,122.3
67810,124.3
67811,122.4
67811,122.3
67811,124.3
67812,126.7
67812,122.3
67812,124.3
67813,123.4
67813,119.6
67813,123.9
67814,126.7
67814,126.8
67816,126.7
67816,122.3
67816,124.3
67817,124.8
67817,126.8
67818,126.7
67818,135.7
67819,126.0
67819,135.25
67820,124.8
67820,126.7
67820,126.8
67821,123.4
67821,122.4
67823,134.2
67823,122.3
67823,124.3
67824,134.2
67824,119.6
67824,123.9
67825,118.6
67825,125.3
67825,127.1
67826,122.0
67826,122.4
67827,123.4
67827,122.4
67828,123.9
67828,119.6
67828,123.9
67829,123.9
67829,122.4
67830,123.4
67830,122.4
67831,122.6
67831,122.4
67832,120.7
67832,124.8
67835,122.4
67835,119.8
67840,128.0
67840,124.8
67841,119.6
67841,123.4
67842,122.1
67842,119.2
67842,125.8
67845,125.8
67845,119.2
67845,125.8
67846,119.1
67846,125.3
67846,135.25
67848,123.931
67848,122.4
67849,125.55
67849,125.8
67850,118.2
67850,119.2
67850,125.8
67851,126.7
67851,118.95
67852,122.6
67852,122.6
67853,126.7
67853,122.4
67853,123.9
67854,126.7
67855,118.6
67855,122.1
67857,119.1
67857,120.0
67857,125.3
67860,124.55
67860,119.5
67861,118.6
67861,122.1
67862,124.8
67862,126.8
67864,122.1
67864,122.1
67865,125.8
67865,120.6
67865,124.8
67866,118.2
67866,119.2
67866,125.8
67868,126.7
67868,120.6
67868,122.1
67871,122.1
67871,122.1
67872,118.6
67872,119.2
67872,125.8
67873,118.2
67873,119.2
67873,125.8
67876,118.15
67876,122.1
67878,118.2
67878,122.6
67879,126.7
67879,121.2
67880,120.15
67880,119.8
67881,122.3
67881,119.8
67882,126.7
67882,119.8
67883,119.0
67883,119.5
67884,125.4
67884,119.8
67885,126.7
67885,120.6
67885,122.1
67887,122.8
67887,119.2
67887,124.1
67887,125.8
67888,126.0
67888,119.2
67888,125.8
67890,119.1
67890,125.8
67891,118.2
67891,119.2
67891,125.8
67892,126.7
67892,120.6
67892,122.1
67893,126.5
67893,125.8
67895,122.1
67895,119.2
67895,125.8
67896,122.6
67896,124.1
67899,126.7
67899,120.6
67899,122.1
67900,135.5
67900,122.4
67900,123.9
67901,118.2
67901,119.2
67901,125.8
67903,126.5
67903,120.6
67903,125.8
67904,125.7
67904,120.6
67904,125.8
67909,126.7
67910,123.9
67910,116.0
67910,127.1
67911,126.7
67911,120.6
67911,122.1
67912,119.4
67912,116.0
67912,127.1
67913,112.8
67913,122.4
67913,125.1
67913,126.0
67914,126.7
67914,120.6
67914,122.1
67915,122.0
67915,120.6
67915,122.1
67916,126.7
67916,119.6
67916,125.9
67918,119.8
67918,120.6
67918,125.8
67920,122.6
67920,132.9
67921,121.85
67921,112.3
67921,120.6
67921,122.6
67922,119.8
67922,120.0
67923,120.7
67923,120.6
67923,122.1
67924,125.9
67924,126.5
67925,121.85
67925,112.3
67925,120.6
67925,122.6
67926,124.2
67926,125.9
67927,122.3
67927,118.8
67927,125.3
67928,119.5
67928,112.9
67928,120.6
67928,122.1
67929,126.7
67929,123.95
67933,123.9
67933,112.9
67933,120.6
67933,122.1
67935,126.8
67935,119.6
67935,126.0
67936,119.4
67936,116.0
67936,127.1
67937,122.4
67937,120.6
67937,125.8
67938,123.9
67938,114.1
67938,123.4
67938,128.85
67940,132.1
67940,112.9
67940,120.6
67940,122.1
67942,126.7
67942,132.9
67943,122.4
67943,132.9
67944,122.4
67944,132.9
67947,118.8
67947,118.8
67947,125.3
67949,118.8
67949,114.1
67949,123.4
67949,128.85
67951,119.8
67951,132.9
67952,130.9
67952,112.3
67952,120.6
67952,122.6
67953,121.85
67953,112.3
67953,120.6
67953,122.6
67954,120.0
67954,125.9
67955,125.7
67955,119.6
67955,125.9
67956,124.1
67956,116.0
67956,127.1
67957,123.9
67957,114.1
67957,123.4
67957,128.85
67959,122.4
67959,120.6
67959,122.1
67960,124.8
67960,120.6
67960,125.8
67962,132.1
67962,120.6
67962,122.1
67963,127.3
67963,122.4
67964,120.5
67964,120.6
67964,125.8
67964,127.1
67966,121.85
67966,112.3
67966,120.6
67966,122.6
67968,126.7
67968,119.5
67969,119.5
67969,112.9
67969,120.6
67969,122.1
67972,122.6
67972,112.9
67972,120.6
67972,122.1
67973,118.1
67973,120.6
67973,122.1
67974,124.8
67974,118.6
67974,122.2
67975,121.85
67975,112.3
67975,120.6
67975,122.6
67976,119.8
67976,118.6
67976,122.2
67977,122.9
67977,118.6
67978,122.9
67978,118.6
67978,122.2
67979,122.3
67979,120.0
67980,119.5
67980,112.9
67980,120.6
67980,122.1
67981,123.9
67981,120.0
67983,119.0
67983,120.0
67984,126.8
67984,120.0
67985,122.1
67985,116.0
67985,127.1
67987,125.7
67987,119.6
67987,125.9
67988,128.0
67988,120.75
67989,122.1
67989,118.8
67989,125.3
67990,128.0
67990,132.9
67992,125.55
67992,114.1
67992,123.4
67992,128.85
67993,122.6
67993,132.9
67995,126.7
67995,119.5
67996,124.6
67996,114.1
67996,123.4
67996,128.85
67997,119.8
67997,120.6
67997,125.8
67998,127.65
67998,121.2
67999,122.3
67999,114.1
67999,123.4
67999,128.85
68001,127.1
68001,125.9
68002,128.0
68003,126.7
68003,119.5
68004,120.7
68004,132.9
68005,125.7
68005,119.6
68005,125.9
68007,122.4
68007,119.5
68008,122.4
68008,119.5
68009,125.7
68009,119.6
68009,125.9
68010,125.7
68010,119.6
68010,125.9
68011,125.4
68011,119.6
68011,122.4
68012,122.6
68012,119.6
68012,125.9
68013,127.1
68013,119.5
68015,119.8
68015,119.6
68015,125.9
68016,119.8
68016,119.6
68016,125.9
68017,126.5
68017,119.5
68018,125.7
68018,124.8
68019,119.8
68019,119.5
68020,132.1
68020,119.6
68020,125.9
68021,126.7
68021,118.1
68022,126.7
68022,118.6
68023,118.15
68023,119.6
68023,125.9
68024,125.8
68024,118.6
68025,118.2
68025,118.6
68026,126.7
68026,119.6
68026,124.3
68027,122.4
68027,119.6
68027,124.3
68028,120.0
68028,135.7
68029,118.6
68029,119.6
68029,124.3
68031,122.1
68031,121.2
68032,134.2
68032,119.6
68032,124.3
68034,124.8
68034,117.6
68034,122.4
68034,127.1
68035,122.1
68035,119.6
68035,124.3
68036,126.0
68036,125.8
68037,124.55
68037,125.0
68038,127.1
68038,130.9
68039,120.3
68039,125.7
68040,126.7
68040,124.9
68041,125.75
68041,115.0
68041,119.5
68041,122.8
68042,127.85
68042,121.2
68043,123.9
68043,120.6
68043,120.7
68044,126.7
68044,122.6
68045,120.7
68045,122.6
68048,122.1
68048,122.6
68049,126.7
68049,122.3
68049,124.6
68052,119.8
68052,120.15
68054,126.7
68054,112.8
68054,119.6
68054,122.1
68055,126.7
68055,126.8
68056,123.4
68056,122.6
68057,123.9
68057,112.8
68057,119.6
68057,122.1
68058,122.6
68058,119.6
68058,124.3
68059,125.7
68059,112.8
68059,119.6
68059,122.1
68060,124.8
68060,119.6
68060,124.3
68061,122.6
68061,119.6
68061,124.3
68062,126.7
68065,118.4
68065,122.6
68067,126.7
68067,120.5
68067,124.9
68068,135.5
68068,120.5
68068,124.9
68069,134.4
68069,119.6
68069,124.3
68071,125.7
68071,124.8
68072,128.55
68072,119.6
68072,122.1
68073,135.5
68073,120.5
68073,124.9
68074,124.55
68074,125.7
68075,126.7
68075,119.55
68081,126.7
68081,124.3
68082,120.0
68082,123.4
68082,125.1
68082,125.9
68084,124.8
68084,119.2
68084,125.2
68085,120.5
68085,120.6
68085,120.7
68085,122.1
68086,134.2
68086,119.6
68086,124.3
68089,118.6
68089,119.6
68089,124.3
68091,119.5
68091,122.6
68092,118.3
68092,125.7
68094,124.8
68094,117.6
68094,122.4
68094,127.1
68095,126.7
68095,122.3
68095,124.6
68096,120.7
68098,124.8
68098,125.0
68099,126.7
68099,122.3
68099,126.0
68100,128.55
68100,119.6
68100,122.1
68101,126.7
68101,120.15
68102,126.7
68102,120.6
68102,120.7
68103,122.0
68103,122.2
68103,123.9
68104,126.7
68104,122.3
68104,124.6
68105,122.1
68105,121.2
68107,118.4
68107,122.6
68108,122.1
68108,135.7
68110,120.6
68110,122.6
68110,124.8
68112,125.75
68112,122.3
68112,124.6
68114,125.7
68114,122.6
68115,125.8
68115,122.3
68115,124.6
68116,118.324
68116,122.0
68117,121.2
68117,122.6
68118,124.3
68119,121.85
68119,122.6
68120,122.4
68120,122.3
68120,124.6
68122,122.338
68122,119.6
68122,122.1
68123,127.1
68123,119.2
68123,125.2
68126,119.1
68126,119.2
68126,125.2
68127,122.2
68127,119.6
68127,124.3
68128,122.6
68128,122.3
68128,126.0
68129,127.3
68129,125.0
68130,120.7
68130,122.6
68133,124.3
68134,122.4
68134,119.6
68134,124.3
68136,123.9
68136,112.8
68136,119.6
68136,122.1
68137,122.1
68137,121.2
68138,126.7
68138,125.9
68139,132.1
68139,125.7
68141,127.1
68141,125.0
68142,124.3
68143,128.55
68143,112.8
68143,119.6
68143,122.1
68144,123.4
68144,122.6
68146,126.7
68146,124.8
68146,125.1
68147,122.1
68147,125.1
68147,125.9
68148,125.8
68148,124.8
68148,125.1
68149,127.4
68149,122.4
68275,124.9
68275,115.8
68275,119.6
68275,122.6
68276,128.55
68276,115.8
68276,119.6
68276,122.6
68278,124.9
68278,115.8
68278,119.6
68278,122.6
68279,124.8
68279,119.6
68279,122.4
68281,122.3
68281,115.8
68281,119.6
68281,122.6
68284,124.8
68284,119.6
68284,122.4
68285,119.8
68285,119.6
68285,122.4
68286,122.4
68286,125.2
68287,118.4
68287,119.6
68287,122.4
68288,126.0
68288,119.6
68288,122.4
68290,124.9
68290,115.8
68290,119.6
68290,122.6
68291,124.8
68291,119.6
68291,122.4
68292,122.6
68292,119.6
68292,122.4
68293,124.9
68293,115.8
68293,119.6
68293,122.6
68294,126.7
68294,119.8
68296,124.8
68296,119.6
68296,122.4
68297,124.8
68297,119.6
68297,122.4
68298,126.7
68298,122.2
68299,120.7
68299,119.6
68299,122.4
68300,126.7
68300,115.8
68300,119.6
68300,122.6
68300,124.0
68301,124.8
68301,119.6
68301,122.4
68302,123.9
68302,119.6
68302,122.4
68304,119.8
68304,119.6
68304,122.4
68305,123.9
68305,119.6
68305,122.4
68308,126.7
68308,125.2
68309,122.1
68309,119.6
68309,122.4
68343,125.2
68377,124.8
68377,119.0
68377,126.4
68386,124.8
68439,120.35
68443,124.8
68449,124.8
68450,124.1
68450,125.6
68451,124.8
68452,124.8
68453,124.8
68458,124.8
68499,126.5
68500,124.8
68804,118.45
